x,y,z_true,z_smooth
0.6666666666666665,0,0.785887260776948,0.7045979381353628
0.6666666666666665,0.16666666666666652,0.7730352715283839,0.691935429508997
0.6666666666666665,0.3333333333333335,0.7348465029276661,0.6557765166099759
0.6666666666666665,0.5,0.6724122440830568,0.5976460673886435
0.6666666666666665,0.6666666666666665,0.587517236807465,0.519068949795344
0.6666666666666665,0.8333333333333335,0.4825895645819799,0.42157003178042146
0.6666666666666665,1,0.360632466521532,0.3066741812942208
0.6666666666666665,1.1666666666666665,0.22513997980616446,0.17823951433587282
0.6666666666666665,1.3333333333333335,0.07999876573004022,0.040719291635599564
0.6666666666666665,1.5,-0.07062113936525019,-0.10346890175961755
0.6666666666666665,1.6666666666666665,-0.22238359722242393,-0.2519074808027982
0.6666666666666665,1.8333333333333335,-0.3709083889947648,-0.4021788604469615
0.6666666666666665,2,-0.5118945753122262,-0.5518654556451263
0.8333333333333335,-2,-0.5612293127757414,-0.5875531531020316
0.8333333333333335,-1.8333333333333333,-0.4286921557449603,-0.44777993570847485
0.8333333333333335,-1.6666666666666667,-0.2884366140089746,-0.3063274250106374
0.8333333333333335,-1.5,-0.1446329678123655,-0.16906644074504337
0.8333333333333335,-1.3333333333333335,-0.0015338612797431421,-0.03537409638869064
0.8333333333333335,-1.1666666666666665,0.13664658478973546,0.09743838814497227
0.8333333333333335,-1,0.265852412595659,0.21890604923760987
0.8333333333333335,-0.8333333333333333,0.38230086089377646,0.32657592275580394
0.8333333333333335,-0.6666666666666667,0.48258956458197966,0.4193118222852517
0.8333333333333335,-0.5,0.5637929133385201,0.49489887748059885
0.8333333333333335,-0.33333333333333326,0.6235448671818155,0.5513644036771784
0.8333333333333335,-0.16666666666666674,0.660105907109794,0.5867357162103236
0.8333333333333335,0,0.6724122440830566,0.5990401304153673
0.8333333333333335,0.16666666666666652,0.660105907109794,0.586946763825986
0.8333333333333335,0.3333333333333335,0.6235448671818155,0.5517349509191375
0.8333333333333335,0.5,0.5637929133385201,0.49534733244507523
0.8333333333333335,0.6666666666666665,0.4825895645819799,0.4197265491540532
0.8333333333333335,0.8333333333333335,0.3823008608937763,0.3268152417963247
0.8333333333333335,1,0.265852412595659,0.2185560511221441
0.8333333333333335,1.1666666666666665,0.13664658478973546,0.09780490365219256
0.8333333333333335,1.3333333333333335,-0.0015338612797431421,-0.03201645184843599
0.8333333333333335,1.5,-0.1446329678123655,-0.16811664126286824
0.8333333333333335,1.6666666666666665,-0.2884366140089744,-0.30770429047423165
0.8333333333333335,1.8333333333333335,-0.42869215574496067,-0.4479880253656538
0.8333333333333335,2,-0.5612293127757414,-0.5861764718202612
1,-2,-0.6172728764571667,-0.6408206056102309
1,-1.8333333333333333,-0.49473599814481595,-0.5090823990714249
1,-1.6666666666666667,-0.36427510173852784,-0.3767179307655408
1,-1.5,-0.22990426425114874,-0.24724935572792875
1,-1.3333333333333335,-0.09572354801437566,-0.12133382934663992
1,-1.1666666666666665,0.034198914088835845,0.0006449005676298566
1,-1,0.15594369476537437,0.11557479034556174
1,-0.8333333333333333,0.2658524125956592,0.21876917721575534
1,-0.6666666666666667,0.3606324665215318,0.3066206687326476
1,-0.5,0.4374512107325989,0.37763612671567776
1,-0.33333333333333326,0.4940169150382271,0.43032241298428475
1,-0.16666666666666674,0.5286442290753179,0.4631863893579077
1,0,0.5403023058681398,0.4747349176559855
1,0.16666666666666652,0.528644229075318,0.46382509771688024
1,0.3333333333333335,0.4940169150382271,0.43131597561248913
1,0.5,0.4374512107325989,0.378717332512554
1,0.6666666666666665,0.360632466521532,0.30753894958681677
1,0.8333333333333335,0.265852412595659,0.2192906080050188
1,1,0.15594369476537437,0.11548208893690252
1,1.1666666666666665,0.034198914088835845,0.0004040952498044134
1,1.3333333333333335,-0.09572354801437566,-0.12141513285842678
1,1.5,-0.22990426425114874,-0.2481095082222804
1,1.6666666666666665,-0.3642751017385276,-0.3778129436762465
1,1.8333333333333335,-0.49473599814481595,-0.5086593520548153
1,2,-0.6172728764571667,-0.6387826461924758
1.1666666666666665,-2,-0.6776858134882473,-0.699459495178996
1.1666666666666665,-1.8333333333333333,-0.5665154696014444,-0.5766158786571814
1.1666666666666665,-1.6666666666666667,-0.4471974958811053,-0.45427219546124836
1.1666666666666665,-1.5,-0.32356622768613696,-0.3338535442703018
1.1666666666666665,-1.3333333333333335,-0.1995460598898562,-0.21636435802799492
1.1666666666666665,-1.1666666666666665,-0.07903697518835123,-0.10623302248637015
1.1666666666666665,-1,0.034198914088835845,0.0009401810258035104
1.1666666666666665,-0.8333333333333333,0.13664658478973565,0.09736220344813948
1.1666666666666665,-0.6666666666666667,0.22513997980616424,0.17938609493912655
1.1666666666666665,-0.5,0.29695365104922516,0.24538179357287748
1.1666666666666665,-0.33333333333333326,0.3498815685624632,0.2941237951155405
1.1666666666666665,-0.16666666666666674,0.3823008608937767,0.32438659533326397
1.1666666666666665,0,0.393218679776358,0.3349446899921962
1.1666666666666665,0.16666666666666652,0.3823008608937767,0.32487322133843954
1.1666666666666665,0.3333333333333335,0.3498815685624632,0.2948893527227119
1.1666666666666665,0.5,0.29695365104922516,0.24623061156808415
1.1666666666666665,0.6666666666666665,0.22513997980616446,0.18013452529762736
1.1666666666666665,0.8333333333333335,0.13664658478973546,0.09783862133441215
1.1666666666666665,1,0.034198914088835845,0.000580427101510024
1.1666666666666665,1.1666666666666665,-0.07903697518835123,-0.10669951064455241
1.1666666666666665,1.3333333333333335,-0.1995460598898562,-0.2191274290699772
1.1666666666666665,1.5,-0.32356622768613696,-0.33556597663578575
1.1666666666666665,1.6666666666666665,-0.4471974958811049,-0.45487780180300036
1.1666666666666665,1.8333333333333335,-0.5665154696014447,-0.575925553032643
1.1666666666666665,2,-0.6776858134882473,-0.6975718787857353
1.3333333333333335,-2,-0.7398884481811925,-0.7539777005317414
1.3333333333333335,-1.8333333333333333,-0.6412417470186269,-0.6431746463732849
1.3333333333333335,-1.6666666666666667,-0.5342146243131501,-0.5322762535410018
1.3333333333333335,-1.5,-0.422440426960637,-0.42491939923630506
1.3333333333333335,-1.3333333333333335,-0.3096469929082426,-0.3180541933600158
1.3333333333333335,-1.1666666666666665,-0.1995460598898562,-0.21872026193426633
1.3333333333333335,-1,-0.09572354801437566,-0.1208194993047228
1.3333333333333335,-0.8333333333333333,-0.0015338612797431421,-0.035389673395588364
1.3333333333333335,-0.6666666666666667,0.07999876573004,0.0392163873174976
1.3333333333333335,-0.5,0.14626905409775054,0.10031598721100114
1.3333333333333335,-0.33333333333333326,0.19516706205392367,0.14615920002818228
1.3333333333333335,-0.16666666666666674,0.22513997980616401,0.17499609951230105
1.3333333333333335,0,0.2352375733029892,0.1850767594066176
1.3333333333333335,0.16666666666666652,0.22513997980616401,0.175181812708542
1.3333333333333335,0.3333333333333335,0.19516706205392367,0.14643666020755872
1.3333333333333335,0.5,0.14626905409775054,0.10060852733503922
1.3333333333333335,0.6666666666666665,0.07999876573004022,0.039464639522354975
1.3333333333333335,0.8333333333333335,-0.0015338612797431421,-0.035227777799122784
1.3333333333333335,1,-0.09572354801437566,-0.12170149919802224
1.3333333333333335,1.1666666666666665,-0.1995460598898562,-0.2169922723619777
1.3333333333333335,1.3333333333333335,-0.3096469929082426,-0.3182389637893302
1.3333333333333335,1.5,-0.422440426960637,-0.42382902626476743
1.3333333333333335,1.6666666666666665,-0.5342146243131501,-0.5321499125729781
1.3333333333333335,1.8333333333333335,-0.6412417470186269,-0.64158907549865
1.3333333333333335,2,-0.7398884481811925,-0.7505339678264714
1.5,-2,-0.8011436155469337,-0.8223660170662511
1.5,-1.8333333333333333,-0.7159487285832418,-0.7202082593108674
1.5,-1.6666666666666667,-0.6221409373829588,-0.6189317818062655
1.5,-1.5,-0.5231338942888556,-0.520416351234775
1.5,-1.3333333333333335,-0.422440426960637,-0.42465707766205624
1.5,-1.1666666666666665,-0.32356622768613696,-0.3355918677680124
1.5,-1,-0.22990426425114874,-0.24774974555291382
1.5,-0.8333333333333333,-0.1446329678123653,-0.16864131651690487
1.5,-0.6666666666666667,-0.07062113936525041,-0.10068764723433808
1.5,-0.5,-0.010342318905209227,-0.04568003551611194
1.5,-0.33333333333333326,0.03419891408883562,-0.004853336250872968
1.5,-0.16666666666666674,0.061526585801491916,0.02055759567273236
1.5,0,0.0707372016677029,0.029317905366057655
1.5,0.16666666666666652,0.061526585801491916,0.02058085115909309
1.5,0.3333333333333335,0.03419891408883562,-0.00484019483882097
1.5,0.5,-0.010342318905209227,-0.045689916847305515
1.5,0.6666666666666665,-0.07062113936525019,-0.10071299908598176
1.5,0.8333333333333335,-0.1446329678123655,-0.16865412577447092
1.5,1,-0.22990426425114874,-0.24825798113239386
1.5,1.1666666666666665,-0.32356622768613696,-0.33543726576158833
1.5,1.3333333333333335,-0.422440426960637,-0.4265056174969512
1.5,1.5,-0.5231338942888556,-0.5208091264076915
1.5,1.6666666666666665,-0.6221409373829585,-0.6176938825630194
1.5,1.8333333333333335,-0.7159487285832418,-0.7165059760321442
1.5,2,-0.8011436155469337,-0.8165914968842751
1.6666666666666665,-2,-0.8586449894341347,-0.9002057929288623
1.6666666666666665,-1.8333333333333333,-0.7875861211768981,-0.8048161714128707
1.6666666666666665,-1.6666666666666667,-0.7076921035197548,-0.7122481484872328
1.6666666666666665,-1.5,-0.6221409373829585,-0.620056640670996
1.6666666666666665,-1.3333333333333335,-0.5342146243131501,-0.5344267532534711
1.6666666666666665,-1.1666666666666665,-0.4471974958811049,-0.45562288997956335
1.6666666666666665,-1,-0.3642751017385276,-0.3778960526256671
1.6666666666666665,-0.8333333333333333,-0.2884366140089742,-0.30347171102167425
1.6666666666666665,-0.6666666666666667,-0.22238359722242415,-0.24247744847822872
1.6666666666666665,-0.5,-0.168447803014594,-0.19487902257412745
1.6666666666666665,-0.33333333333333326,-0.12852038279751168,-0.1607613975263383
1.6666666666666665,-0.16666666666666674,-0.10399457721554711,-0.14020953755182905
1.6666666666666665,0,-0.09572354801437544,-0.13330840686756748
1.6666666666666665,0.16666666666666652,-0.10399457721554711,-0.14015648346938644
1.6666666666666665,0.3333333333333335,-0.12852038279751168,-0.1607175208391628
1.6666666666666665,0.5,-0.168447803014594,-0.19487439642292986
1.6666666666666665,0.6666666666666665,-0.22238359722242393,-0.24250998766672135
1.6666666666666665,0.8333333333333335,-0.2884366140089744,-0.30350717201657074
1.6666666666666665,1,-0.3642751017385276,-0.3777488269185115
1.6666666666666665,1.1666666666666665,-0.4471974958811049,-0.45852408109843035
1.6666666666666665,1.3333333333333335,-0.5342146243131501,-0.5398621792878114
1.6666666666666665,1.5,-0.6221409373829585,-0.6227561729410837
1.6666666666666665,1.6666666666666665,-0.7076921035197544,-0.7081991135126768
1.6666666666666665,1.8333333333333335,-0.7875861211768984,-0.7971840524570204
1.6666666666666665,2,-0.8586449894341347,-0.8907040412285432
1.8333333333333335,-2,-0.9096083611898426,-0.9761388550703344
1.8333333333333335,-1.8333333333333333,-0.853115767612191,-0.8892441078917359
1.8333333333333335,-1.6666666666666667,-0.7875861211768984,-0.8062111539155449
1.8333333333333335,-1.5,-0.7159487285832418,-0.7223933712915186
1.8333333333333335,-1.3333333333333335,-0.6412417470186269,-0.6456169624536148
1.8333333333333335,-1.1666666666666665,-0.5665154696014447,-0.5775883785608732
1.8333333333333335,-1,-0.49473599814481595,-0.50930391542988
1.8333333333333335,-0.8333333333333333,-0.42869215574496067,-0.4431687682679685
1.8333333333333335,-0.6666666666666667,-0.3709083889947648,-0.39062521443590387
1.8333333333333335,-0.5,-0.3235662276861372,-0.3508790624802395
1.8333333333333335,-0.33333333333333326,-0.2884366140089746,-0.3232743674568131
1.8333333333333335,-0.16666666666666674,-0.26682509089703516,-0.3071551844214628
1.8333333333333335,0,-0.2595314596188334,-0.3018655684300261
1.8333333333333335,0.16666666666666652,-0.26682509089703516,-0.30704764020171826
1.8333333333333335,0.3333333333333335,-0.2884366140089746,-0.3231804984060883
1.8333333333333335,0.5,-0.3235662276861372,-0.3508636650244756
1.8333333333333335,0.6666666666666665,-0.3709083889947648,-0.3906966620382194
1.8333333333333335,0.8333333333333335,-0.42869215574496067,-0.4432790114286587
1.8333333333333335,1,-0.49473599814481595,-0.509210235177133
1.8333333333333335,1.1666666666666665,-0.5665154696014447,-0.5809574007666493
1.8333333333333335,1.3333333333333335,-0.6412417470186269,-0.6517743130874734
1.8333333333333335,1.5,-0.7159487285832418,-0.723440600231831
1.8333333333333335,1.6666666666666665,-0.7875861211768984,-0.7977358902919485
1.8333333333333335,1.8333333333333335,-0.8531157676121912,-0.8764398113600517
1.8333333333333335,2,-0.9096083611898426,-0.9613319915283669
2,-2,-0.9513631281258474,-1.0577467170950827
2,-1.8333333333333333,-0.9096083611898426,-0.977661032742843
2,-1.6666666666666667,-0.8586449894341349,-0.9029871230448366
2,-1.5,-0.8011436155469337,-0.8256572687170772
2,-1.3333333333333335,-0.7398884481811925,-0.7564814475818411
2,-1.1666666666666665,-0.6776858134882473,-0.7002633835038962
2,-1,-0.6172728764571667,-0.6400188288724492
2,-0.8333333333333333,-0.5612293127757414,-0.5802007408355749
2,-0.6666666666666667,-0.5118945753122262,-0.5354112755992836
2,-0.5,-0.4712932259118798,-0.5037869092079006
2,-0.33333333333333326,-0.4410705581307252,-0.48346690979620943
2,-0.16666666666666674,-0.4224404269606366,-0.4725905454989936
2,0,-0.4161468365471424,-0.4692970844510367
2,0.16666666666666652,-0.4224404269606366,-0.4724485830040097
2,0.3333333333333335,-0.4410705581307256,-0.48334052873027655
2,0.5,-0.4712932259118798,-0.5037623365956597
2,0.6666666666666665,-0.5118945753122262,-0.5355034215659821
2,0.8333333333333335,-0.5612293127757414,-0.5803531986070657
2,1,-0.6172728764571667,-0.6401010826847338
2,1.1666666666666665,-0.6776858134882473,-0.7050229388340105
2,1.3333333333333335,-0.7398884481811925,-0.7662942116222886
2,1.5,-0.8011436155469337,-0.8270536853139409
2,1.6666666666666665,-0.8586449894341347,-0.8904401441733408
2,1.8333333333333335,-0.9096083611898426,-0.959592372464862
2,2,-0.9513631281258474,-1.037649154452877
